id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
75,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/36_PLANET4B_Rifò-Doc9_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,36_PLANET4B_Rifò-Doc9_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\36_PLANET4B_Rifò-Doc9_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:17:10.418914
76,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/39_PLANET4B_Rifò-Doc12_2025_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,39_PLANET4B_Rifò-Doc12_2025_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\39_PLANET4B_Rifò-Doc12_2025_docx.docx,.docx,0,success,2026-03-06T13:17:11.597716
77,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/31_PLANET4B_Rifò-Doc4_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,31_PLANET4B_Rifò-Doc4_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\31_PLANET4B_Rifò-Doc4_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:17:17.595976
78,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/2_PLANET4B_ArtknitStudios-Doc1_2018_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,2_PLANET4B_ArtknitStudios-Doc1_2018_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\2_PLANET4B_ArtknitStudios-Doc1_2018_pdf.pdf,.pdf,0,success,2026-03-06T13:17:18.808606
79,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/41_PLANET4B_Rifò-Doc14_2023_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,41_PLANET4B_Rifò-Doc14_2023_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\41_PLANET4B_Rifò-Doc14_2023_pdf.pdf,.pdf,0,success,2026-03-06T13:17:20.550008
80,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/42_PLANET4B_Rifò-Doc15_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,42_PLANET4B_Rifò-Doc15_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\42_PLANET4B_Rifò-Doc15_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:17:21.891177
81,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/44_PLANET4B_Rifò-Interview2_20240920_pdf.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,44_PLANET4B_Rifò-Interview2_20240920_pdf.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\44_PLANET4B_Rifò-Interview2_20240920_pdf.docx,.docx,0,success,2026-03-06T13:17:22.647651
82,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/33_PLANET4B_Rifò-Doc6_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,33_PLANET4B_Rifò-Doc6_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\33_PLANET4B_Rifò-Doc6_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:17:24.137431
83,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/47_PLANET4B_Rifò-FieldVisit3_20240316_pdf.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,47_PLANET4B_Rifò-FieldVisit3_20240316_pdf.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\47_PLANET4B_Rifò-FieldVisit3_20240316_pdf.docx,.docx,0,success,2026-03-06T13:17:25.035741
84,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/5_PLANET4B_ArtknitStudios-Doc4_2024_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,5_PLANET4B_ArtknitStudios-Doc4_2024_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\5_PLANET4B_ArtknitStudios-Doc4_2024_pdf.pdf,.pdf,0,success,2026-03-06T13:17:34.789889
85,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/16_PLANET4B_Oscalito-Doc5_2023_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,16_PLANET4B_Oscalito-Doc5_2023_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\16_PLANET4B_Oscalito-Doc5_2023_pdf.pdf,.pdf,0,success,2026-03-06T13:17:36.657711
